name,lat,lng,country,rating
Restaurant la taverna d´Ali,42.50683799999999,1.5299495,Andorra,3.8
Tijolos Bar,18.2019457,-67.1368742,Puerto Rico,4.5
Northside Tavern Merredin,-31.4772507,118.2782677,Australia,4
Georgia Sea Grill,31.1374475,-81.3954042,USA,4.6
Cicis Pizza,32.3322513,-96.1314708,USA,3.9
Woodland's Backyard,39.9704026,-83.044361,USA,4.3
The Melville Inn,55.895064,-3.096413,United Kingdom,4
The WingHouse of Brandon,27.992562,-82.357719,USA,4.1
The Pikey,42.2247943,-121.7821637,USA,4.3
Pub Donegal,54.520517,18.53615,Poland,4.7
McAuliffe's Pub,42.6888993,-87.83691019999999,USA,4.4
The Blarney Stone Irish Pub,31.21078279999999,121.4579167,China,4.2
Pub Wilson's,44.8413118,11.6308122,Italy,4.5
Cozy Pub & Restaurant,41.0083276,28.974526,Turkey,4.2
Dan Lowrey's Tavern,51.9013936,-8.4682056,Ireland,4.5
Bottoms Up Sports Bar,28.0634455,-81.7766012,USA,4.5
Irish Pub,-17.7830892,-63.18157369999999,Bolivia,4.3
The Morrissey,49.276912,-123.1268604,Canada,4
Tender Trap,41.5315481,-87.6357896,USA,3.9
Cady's Tavern,41.9193773,-71.75712779999999,USA,4.7
Flanahan's Pub,37.7528388,-122.5045289,USA,4.4
Cornstore Restaurant,52.6625508,-8.62525,Ireland,4.5
Burntwood Tavern Brecksville,41.3393778,-81.62823209999999,USA,4.2
Burger King,33.9402993,-117.9700944,USA,3.9
McMurtrey's Bar And Grill,40.8548633,-115.7628912,USA,4.5
TacoCraft - Taqueria & Tequila Bar,25.7036128,-80.28745970000001,USA,4.1
The Avenue Pub House,10.6626419,-61.5256969,Trinidad & Tobago,4
Caffe Bar Luna,46.163249,15.871876,Croatia,4.3
The Eli Jenkins,51.46414290000001,-3.1651151,United Kingdom,4.1
La Capannina,-20.2962499,44.2695979,Madagascar,4.4
"Le Cactus, Bar, Brasserie",43.6107574,1.4370418,France,4.2
Oconalta's Pub,-9.9651495,-67.8080571,Brazil,3.7
The Shamrock Bar,12.9277689,100.8762798,Thailand,3.9
Rantoul Pub,40.3091351,-88.1582809,USA,4
Tavern on 74,33.4079129,-84.60067939999999,USA,4.2
King Grizzly,43.7708101,11.2562301,Italy,4.5
Bar 25,42.5596279,-71.5878749,USA,4.8
Sansei,19.9138247,-155.8793557,USA,4
The Princess Royal,51.016744,-3.098691,United Kingdom,4.4
Ollie Irene,33.5026535,-86.7558892,USA,4.8
Ninh Kieu Sky Bar,10.0364764,105.789618,Vietnam,4.2
Toby Keith's I Love This Bar & Grill,36.1649415,-95.76469499999999,USA,4.3
The Dartmoor Inn,50.5584077,-4.0498888,United Kingdom,4
ディラン [Pub Dylan],36.5608719,136.6516732,Japan,4.4
Freedom Bar,-21.1801953,-47.8029728,Brazil,4.5
Charley’s Lounge,54.3161472,-130.3248978,Canada,3.9
Irish Pub,-1.27653,116.84504,Indonesia,3.5
Inside Irish Pub,41.8902499,12.5506839,Italy,4.5
Lion & Ball Sportsbar,50.0882271,14.4223358,Czechia,4.1
Duke Of Edinburgh,51.4567682,0.0093478,United Kingdom,4.4
Pirate Bay Bar,12.2374437,109.1948995,Vietnam,4.8
The 8th Bar,3.8167557,103.3288558,Malaysia,4
Milwaukee American Bar,-21.1900911,-47.79716029999999,Brazil,4.6
Granite City Brewery,41.54761389999999,-83.7086917,USA,4.1
Saint George Bistro,40.9950217,-73.8831297,USA,4.4
Congo Bar,53.9896602,-7.3619091,Ireland,4.5
Sidney's,37.949438,-91.771594,USA,4.4
The Clover,42.2090774,-72.6054896,USA,3.7
DUDA POP PUB,-17.781838,-63.1842908,Bolivia,4.4
爱尔兰酒吧,39.940869,116.446801,China,4.4
Pitcher's,60.4870887,15.4348329,Sweden,3.8
Mangata Bistro & Bar,-25.2438243,130.9844762,Australia,3.5
Kennedy's Restaurant & Market,42.3385451,-71.54241979999999,USA,4.2
Grace's Irish Sports Bar,55.8575804,-4.245935999999999,United Kingdom,4.5
Johnnie Fox's Irish Snug,49.2789829,-123.1237709,Canada,4.4
Yates Newcastle-U-Lyme,53.0118259,-2.2270936,United Kingdom,3.7
Saint James,46.231468,7.3593411,Switzerland,4
Molly Malone's Kuşadası,37.8605787,27.2545,Turkey,4.1
Darla's Deli & Cafe of Tinley Park,41.559054,-87.784483,USA,4.3
Deja Vu - Confiteria Pool,-41.3270698,-69.5485801,Argentina,4.3
Le P'tit Broadway restaurant-microbrasserie,46.6038436,-72.7083865,Canada,4.3
Mckibbins Irish Pub,45.5134263,-73.5712162,Canada,4.2
Bill's Colchester Restaurant,51.8899029,0.8994067000000001,United Kingdom,4.3
Topgolf,25.9331032,-80.2092553,USA,4.3
Uproot,40.6167665,-74.49696279999999,USA,4.6
Pub Dublin House,42.8454778,-2.7006444,Spain,4
Miller's Ale House - Winter Park Village,28.6064086,-81.3658495,USA,4.2
EV Lounge,37.9744342,-122.5623143,USA,4.9
The Lost Paddy Irish Pub and Restaurant,36.1365558,-86.72380509999999,USA,4.7
"Bob-Hi Lanes, Paddy's Pub",43.1988694,-86.2247675,USA,4.4
GOLDEN RESTAURANTE,-28.468571,-65.78196799999999,Argentina,4.7
Wired Pub & Grill,41.307536,-96.07465189999999,USA,3.9
"""Woodstock dal 1969”",45.4474793,9.1554098,Italy,4.1
Flirt bar,45.9381911,14.8038357,Slovenia,4.3
The Big Rock Inn,34.4281388,-117.6222022,USA,4.3
Rubble Bar,36.0501835,14.2642209,Malta,4.6
Court House Diner Family,39.0870446,-74.81864329999999,USA,4.2
Fagulha Fire,-22.1221953,-51.4027514,Brazil,4.5
Tellico Village Yacht Club,35.7043061,-84.2543274,USA,4.6
McGillicuddy's Irish Pub,44.2608001,-72.5757691,USA,4.2
Leapin Lizard Pub,29.4238927,-98.48963180000001,USA,4.3
Bully's,39.1900983,-119.7738315,USA,3.9
Irish pub & karaoke,56.3258464,43.9576674,603086,1
The Wooden Keg Tavern,40.7137864,-76.1830765,USA,4.1
Ethyl Bar Radisson Blu Nagpur,21.1061416,79.0697884,India,4.4
The Brazen Hen,41.3797432,-71.8299901,USA,4.4
Hotel Dhanalakshmi,11.9349681,79.82955249999999,India,3.7
Break Sushi Bar,-29.9218394,-51.1665571,Brazil,4.5
Sisters Century House Restaurant,40.88932399999999,-81.597725,USA,4.6
My Pizza Pub,33.9402599,-117.9630033,USA,4.2
Sheila's Corner Pub,27.4991575,-81.4401865,USA,4.8
Chili's Grill & Bar,31.5552469,-110.2565772,USA,4
Yacht,51.4662108,0.1448936,United Kingdom,3.8
Molly Malone Pub&Grub,36.6068825,-6.2745848,Spain,4.3
McShanes Bar & Grill,44.01181390000001,-123.0212687,USA,4.4
Vino Venue,33.9212039,-84.31585559999999,USA,4.6
Bar Garden Karaoke Louge,2.033453,103.321463,Malaysia,5
Tryon Public House,40.8650136,-73.9278636,USA,4.4
Bijoux,30.3772212,-86.3311662,USA,4.7
Alibi Ale Works - Truckee Public House,39.3292899,-120.1842621,USA,4.7
McCleary's Pub,40.0552161,-76.5558497,USA,4.5
The Farm and Fisherman Tavern - Cherry Hill,39.9111085,-74.99158179999999,USA,4.5
19 Broadway,37.9868616,-122.5879555,USA,4.5
HOGFISH Bar & Grill,47.6730464,-116.758243,USA,4.1
Molly Bloom's,32.0790623,34.768062,Israel,4.4
Guinness Tavern,48.8595484,2.3483538,France,4.2
O'Reilly's Irish Bar And Guesthouse,10.7650919,106.694698,Vietnam,4.5
Chili's Grill & Bar,40.462829,-74.457403,USA,4
Mac Kenzie Tavern,42.5946031,-83.0285378,USA,4.6
Sherlock's Pub - Coimbatore,11.0081388,76.9598501,India,4.6
The Coupe,38.9325958,-77.0281198,USA,4.3
Bennys Bar,39.2996184,-85.2218532,USA,4.5
Benny's Tavern,37.28025,-77.4117812,USA,4.1
The Plough,53.43316919999999,-1.3551627,United Kingdom,3.8
Pub At Third Place,47.6759851,-122.3063299,USA,4.6
Sandia Bar,35.2243716,-106.6150781,USA,4.5
Dublin Irish Pub,52.6005879,39.5918962,398059,4.6
The Beer Cafe,28.4959966,77.0888607,India,4.1
The Red Horse Inn,51.89377409999999,-8.4832833,Ireland,4.4
The Plough Inn,51.6329231,-1.4154165,United Kingdom,4.5
Shenanigans,11.5703507,104.9278637,Cambodia,4.1
WILD COUNTRY,32.4400489,-97.756754,USA,4.2
Risko's Tavern,41.49057579999999,-82.1094918,USA,4.2
BeerShack,-33.9768799,25.6483535,South Africa,4.2
The Goat and Clover Tavern,39.0674923,-108.5669734,USA,4.4
Townline Pub & Grill,44.59144999999999,-88.08139969999999,USA,3.8
T-Bar,36.2124185,43.9957897,Iraq,3.9
Kitten's Irish Pub,40.6420495,-8.655128,Portugal,4.5
Mixtura Bar,56.3287689,43.9866001,603000,4.1
The Titty Twister Bar,47.2432047,6.021896,France,4.8
Scholars Townhouse Hotel,53.7180135,-6.348732999999999,Ireland,4.5
Iechyd Da Brewing Company,41.6901101,-85.9750821,USA,4.8
LongHorn Steakhouse,40.9023212,-74.0717875,USA,4.4
Prohibition Craft Spirits Bar + Tours,38.2480838,-85.73053999999999,USA,4.6
The Library Brew House,40.4299238,-3.7208001,Spain,4.7
Terminal 2,13.151701,123.7319985,Philippines,4.2
Fado Irish Pub,47.60330390000001,-122.3351791,USA,4.3
La Louisanne,33.9882713,-118.3538903,USA,4
Pub Style,-22.40214,-41.7972992,Brazil,4.5
El Toro Mexican Bar & Grill,39.8759454,-84.1376835,USA,4.4
Bricklayers Arms Public House,51.8834439,-0.4132304,United Kingdom,4.5
"Kontakt Bar, Kočevje",45.6577483,14.8595632,Slovenia,4.9
Applebee's Grill + Bar,45.05724379999999,-93.32108939999999,USA,3.7
Coppercreek Pub & Grub,40.6978135,-112.0237692,USA,4.3
The Lumley Arms,53.421436,-1.1857375,United Kingdom,4.1
Slainte,42.2174699,-72.6412929,USA,4
Dublin Docks Tavern,-27.9281491,153.3881032,Australia,4.3
Premier Inn Matlock hotel,53.1440126,-1.5701185,United Kingdom,4.4
Hotel Royal Palace,11.2462978,75.783672,India,3.3
Southside Pub,59.317412,18.0501525,Sweden,4
Patrick Molloy's Sports Pub,33.8617242,-118.4007685,USA,4.1
Bar Louie - Southpark Mall,41.3097117,-81.82045649999999,USA,4.1
The Hideaway Bend,44.0409114,-121.3043896,USA,4.3
El Ring Salina Cruz,16.1932251,-95.20138279999999,Mexico,0
Jinyan Lu,31.2156953,121.5416982,China,3
Geno's Polsinelli's,40.7505084,-86.3537747,USA,4
Olive Garden Italian Restaurant,42.0110945,-87.7120391,USA,4.2
Pub Dejavu,-53.1536082,-70.90639740000002,Chile,4
O'Rourke's Public House,41.6926113,-86.2357464,USA,4.2
King O'Malley's,-35.2784171,149.1310694,Australia,4.1
Incline Spirits & Cigars,39.2404245,-119.9405713,USA,4.8
Austin's Restaurant,39.2404216,-119.9408813,USA,4.3
The Paddle Wheel Saloon,39.2402626,-119.9409956,USA,4.8
Crown & Anchor English Pub,29.9514179,-90.054199,USA,4.5
Daniels Restaurant,39.2157258,-76.71220699999999,USA,4.6
Maggie Dicksons,55.9479421,-3.1949727,United Kingdom,4
The Chalk Venue,53.4565533,-6.2229663,Ireland,4.5
John L's II,41.6664785,-87.6807808,USA,4.5
The Pour House [North Wales],40.2382101,-75.2415783,USA,4.2
MJ's Bar and Restaurant,42.1038032,-76.24447459999999,USA,4.7
The Ranch Sports Grill,33.5647171,-117.6272791,USA,4.3
Pier 15,37.9657836,-122.5136378,USA,4.3
Seasons 52,38.6011767,-121.4275577,USA,4.4
The Grapes,50.89793470000001,-1.3978303,United Kingdom,4.1
Buffalo Wild Wings,33.0725156,-97.08755459999999,USA,3.7
Gators Rocky Mount,35.977685,-77.804232,USA,4.1
Descanzo Bar & Resto,14.586567,121.062271,Philippines,4.1
Wolfeys Bistro and Pub,41.36308020000001,-82.07655179999999,USA,4.5
Black Label,51.3060116,12.3735108,Germany,4.5
Bla Bla Bar,12.6590663,-7.9719539,Mali,3.8
Applebee's Grill + Bar,42.8282278,-78.75440689999999,USA,3.9
Old Cock,61.05933040000001,28.1926128,Finland,4
Lu Nello,40.8743928,-74.23277470000001,USA,4.7
Romano's,39.1859734,-76.6120948,USA,4.2
Rabble Taphouse and Grill,55.9539517,-3.2006926,United Kingdom,4.3
1587 Restaurant,35.9104784,-75.66937709999999,USA,4.7
The Coach Inn,54.8769667,-7.4217309,United Kingdom,4.2
"MacKenzie River Pizza, Grill & Pub",47.68443329999999,-114.1244773,USA,4
Breeze Bar,53.4553362,-2.7397981,United Kingdom,3.4
Beczka,53.0109369,18.6041216,Poland,4.2
Susie's Ft Mitchell Grill,32.2859167,-85.0049574,USA,4.5
Irish National Institute,53.48999999999999,-2.09262,United Kingdom,0
Brew Gallery,-51.725955,-72.51063359999999,Chile,4.5
Broad Street Pub,42.0012774,-76.5386917,USA,4.7
Sportsman's Restaurant,43.9552765,-86.4482721,USA,4.3
Il Birratrovo,45.8078469,9.0856094,Italy,4.4
McCarthy's Irish Pub - Hermosillo,29.0657734,-110.9502568,Mexico,4.4
Vinnil Rock Bar Itaúna,-20.0854407,-44.5781314,Brazil,4.2
Malainey's Grill & One Hell of an Irish Bar,33.7472148,-118.1148536,USA,4.4
Mare Island Brewing Co. (Ferry Taproom),38.1004793,-122.2631408,USA,4.4
Bisma Restaurant & Hotel,25.5239072,68.9924519,Pakistan,3.4
No Name Bar,20.5057479,-86.95699359999999,Mexico,4.4
La Plancha de Eldorado,35.5366143,-105.8899463,USA,4.4
Hannigans Bar & Restaurant,52.0579526,-9.507354699999999,Ireland,4.5
Khaliblu Coffee and Shisha Bar,15.4833675,120.9575133,Philippines,5
Daunbailo' Irish Pub,43.7723433,11.25006,Italy,4.8
Blind Busker,50.8274757,-0.1672239,United Kingdom,4
Water Hole,32.3791597,-111.3203126,USA,4.1
Red Brick Tavern,39.4542813,-75.213734,USA,4
El Portal,48.41940210000001,-119.5103574,USA,4.4
Gallagher's Dining & Pub,34.496848,-114.287509,USA,4.3
Octagon,41.3648187,-72.02563549999999,USA,4.1
Bar Loosister,60.9839324,25.6595148,Finland,4
Mellow Fellow,39.327278,-120.188092,USA,4.5
Viking Axes - Pub de Arremesso de Machado,-22.2892604,-42.49626500000001,Brazil,4.7
Lucy's #7 Burger Bar,42.4994143,-89.03493879999999,USA,4.5
Irish Pub Mai Khao,8.1693794,98.2960957,Thailand,4.8
Garrick's Head Pub,48.4256236,-123.3678968,Canada,4.3
McCarthy's Irish Pub Gran Plaza,20.6744049,-103.4045883,Mexico,4.4
Harbard,22.8866068,-109.9119483,Mexico,4.2
Fire Ant Brewing Company,30.0964753,-95.6160905,USA,4.3
Murphy's Irish Pub,-16.4973408,-68.13832579999999,Bolivia,3.5
Prince of Wales,52.2436505,-4.260312,United Kingdom,4.3
Les Berthom,48.2922412,4.080919,France,4.2
Valentins Bar & Grill,32.7270789,-116.9094551,USA,4.7
The James Watt - JD Wetherspoon,55.9469078,-4.7534903,United Kingdom,4
O'Neill's St Mary Street,51.4778633,-3.1780331,United Kingdom,4.1
The Old Market Tavern,51.4804529,-3.1784884,United Kingdom,4
Bohemian Biergarten,40.0187221,-105.2790565,USA,4.5
Monadnock Inn,42.8265715,-72.0525988,USA,4
Sidelines Sports Bar,40.8689907,-124.0861696,USA,3.6
Pub O'Malley's,63.09731369999999,21.6181245,Finland,4
Capt'n Fishbones Seafood Grill,26.7055147,-81.8979839,USA,4.2
Double D Karaoke,38.6261904,-90.3462437,USA,4.2
Trident Udaipur,24.5769955,73.66914609999999,India,4.6
Scooters,34.7005326,-85.9885539,USA,4.6
Halyards Restaurant,31.183748,-81.381032,USA,4.7
272 Efes Beer Pub,38.754166,30.5402773,Turkey,4
New Inn Stapenhill,52.7928858,-1.6234708,United Kingdom,0
Kerry,-38.016117,-57.54271389999999,Argentina,4.2
Barrel Junction,40.5469302,-79.960718,USA,4.4
Millerntor pub with Sky Sports,53.5509509,9.964845700000001,Germany,4.4
Red Lion British Pub,29.7456059,-95.4109756,USA,4.4
Dublin Irish Pub,48.80086,8.321869999999999,Germany,4.5
Wings Etc.,41.453911,-85.268726,USA,4
TGI Fridays,38.600743,-89.98309809999999,USA,3.8
Randy's Roadhouse,39.2982445,-85.2207018,USA,4.1
Logan's Roadhouse,30.665713,-87.851308,USA,3.8
Steele Street Brewing,42.9781251,-85.0669814,USA,4.8
Claddagh Irish Pub,39.7110706,-86.3573581,USA,4.3
Irish Pub,50.083054,8.237534799999999,Germany,4.4
Red Lobster,25.866205,-80.318342,USA,4.2
Wolfgang Puck Bar & Grill,36.151672,-115.3323733,USA,4.3
Dublin,54.7413708,55.9875468,450001,4.5
The Dubliner Irish Pub & Restaurante,-17.7980453,-63.1793224,Bolivia,4.3
The Ledger Building,51.507563,-0.024544,United Kingdom,4.1
The Wreck,33.6685244,-117.3283356,USA,4.3
Causbie's Sports Bar,36.7766615,-90.42138779999999,USA,4
Capitol Plaza Hotel & Conference Center,44.260591,-72.57879799999999,USA,4.4
Signature Sports Bar & Grill Inc.,41.4728753,-87.63258300000001,USA,4.5
Fill-Inn Station,44.936919,-91.3958,USA,4.3
Founders Tavern,41.06627,-72.422842,USA,4.6
Duffy's Tavern,41.2651213,-72.9471607,USA,4.5
The Fairview Collection,-23.820497,30.170148,South Africa,4.3
Don Pub,-26.911478,-49.085866,Brazil,4.5
Three Kings Public House,38.6022793,-90.4333965,USA,4.4
Piaf,-37.3279905,-59.13752,Argentina,4.3
Logan's Roadhouse,39.6338774,-84.209884,USA,3.7
Chrissies Bar and Offlicence,52.3548835,-7.7083495,Ireland,4.1
Homeboy Bar,51.5389433,-0.09827469999999999,United Kingdom,4.4
Huichol Bar,21.9883984,-99.01190129999999,Mexico,4.5
Doylers Irish Pub,40.75449769999999,-73.9935409,USA,4.4
Sunset Grill,41.8841712,-80.128359,USA,4.5
Ayers Rock,45.7683676,4.8349243,France,3.5
Dan Linehan's Bar B&B Killarney,52.0589279,-9.506955999999999,Ireland,4.4
Traveller's Corner,1.6840955,31.7200372,Uganda,4.1
Rombo White Bar,-6.834430200000001,37.664103,Tanzania,3.5
Good's Pizza Coalcomán,18.7881095,-103.1652481,Mexico,4.3
King George Tavern,47.507571,-79.67308109999999,Canada,3.8
Free Pub,50.0631158,19.9370105,Poland,4.6
OD's Tavern,41.09104,-73.91770799999999,USA,4.6
Scott's Pub,49.6086174,6.136129599999999,Luxembourg,4.2
Temple Bar Irish Pub,27.7137567,85.3123952,Nepal,3.3
Dickens,43.3216496,-1.984728,Spain,3.3
Adalberto's Mexican Food Restaurant,38.6682834,-121.3824958,USA,4.2
The Hop & Friar,52.7055423,-2.7494436,United Kingdom,4.3
Mary Cody's Restaurant,43.8829564,-91.23401679999999,USA,4.4
le puzzle rabat,33.9879972,-6.8513834,Morocco,4.1
Byrnes of kilcoole,53.1059527,-6.0642127,Ireland,4.6
Green Acres II,51.7726269,-0.4572294,United Kingdom,4.2
Chili's Bar & Restaurant,17.8821713,102.7440136,Thailand,4.7
Baijo's Lounge,21.4972528,-158.0304001,USA,4.3
Railway Tavern,53.0775746,-3.0523614,United Kingdom,4.1
LongHorn Steakhouse,40.551649,-74.43554999999999,USA,4.3
Boston Pizza,54.7630932,-112.0103661,Canada,4
Sammie's Bar and Grill,41.0873056,-81.4421794,USA,4.4
LongHorn Steakhouse,37.07538359999999,-88.6891201,USA,4.4
Hang Time Sports Grill & Bar,32.9205556,-96.5069444,USA,3.9
Muquifo dos magos,-25.5012168,-54.5650516,Brazil,5
Mag Mell Irish Pub,44.8972732,8.5991439,Italy,4.5
Destefano's Bar,40.8161285,-73.9906986,USA,3.9
The Tavern Restaurant,56.8171097,-5.112430499999999,United Kingdom,4.1
Cinnabar,51.7963629,-0.07586129999999999,United Kingdom,4
T.J.Ryan's Tavern,43.2973744,-87.98805800000001,USA,0
The Pineapple,53.4022091,-2.1654302,United Kingdom,3.2
Reilly's Irish Tavern,14.5551437,-90.7343958,Guatemala,4.3
O'Neills Irish Pub,37.9765551,-0.7931169,Spain,4.1
Bridge Tender,45.99326560000001,-123.9246402,USA,4.1
The Irish Pub,51.1690786,6.940307,Germany,4.2
ANNO die besondere Kneipe,52.2905161,8.9148002,Germany,4.5
Kilele Music Cafe,46.9137712,19.6891801,6000 Hungary,4.5
Ruddy Duck Tavern,34.719965,-76.7094638,USA,4.5
The Robert Gillow,54.04868,-2.8035542,United Kingdom,4.4
Laugh Slumber Dine,23.3462706,85.32351059999999,India,4
Noi & Brendan's Restaurant,17.8904318,102.7585666,Thailand,4
Dublin Irish Pub,44.9276223,25.4584424,Romania,4.2
Ponchatoula Pub,30.4383374,-90.4424253,USA,4.2
Albies,-33.6516973,115.3452092,Australia,4.2
Yesterday Pub's,-29.9043384,-71.2483072,Chile,4.4
Nachtschwärmer,53.8683086,10.6812276,Germany,4.5
Maroon Pub,42.66347469999999,21.1618337,Prishtinë,4.3
G-Pub Ninh Binh,20.2411569,105.9518728,Vietnam,4.2
TGI Fridays,40.4189217,-74.1802811,USA,3.8
Mirante Pub,-21.2329751,-43.7971225,Brazil,4.6
Cadillac Ranch,25.688724,-80.3844368,USA,4.1
Jim Johnston's Steakhouse,40.822461,-74.32434599999999,USA,4.1
Frankey's Sports Bar,25.9767262,-80.1401711,USA,4.3
Boot Co Bar & Grill,26.4822614,-97.7815945,USA,4.5
Loma Brewing Company,37.2251501,-121.9823489,USA,4.4
Durty Nelly's,42.3617005,-71.05657529999999,USA,4.2
Green Apple Lounge,21.3926325,-157.9676022,USA,4
Pete's Repeat,44.029756,-92.7491359,USA,4.2
Donegal Saloon,40.7624175,-74.1500229,USA,4.3
DUNE Burgers on the Beach,25.6917425,-80.15692729999999,USA,4.6
Rumbar,25.6912296,-80.1579304,USA,4.7
The Irish Bailey,28.9964609,-13.488635,Spain,4.4
Mostacho's Bar,-41.7730808,-73.1307545,Chile,3.9
Bar Square,54.1144444,-9.156666699999999,Ireland,4.2
St. Nicholas Brewing Company,38.0107807,-89.23923359999999,USA,4.5
No Comment BAR,-18.9103705,47.520052,Madagascar,4.5
Casey Joe's,52.4426007,-1.8125729,United Kingdom,4.2
Byrne's Pub,39.985077,-83.038901,USA,4.6
McLean's Pub,45.4995368,-73.5721477,Canada,4.2
GreenValley Lounge Bar,-36.6056016,-72.09217149999999,Chile,4.4
Midland Brew House,40.9100191,-74.1070967,USA,4.1
O'Brien's,48.8597646,2.3087684,France,4.2
Hangtime Bar and Grille,39.44032929999999,-74.5193878,USA,4.3
O'shanahan Irish Pub,-25.2971033,-57.58270649999999,Paraguay,5
Poison - Lounge | Bar | Nightclub- Club In Chandigarh- Night Club In Chandigarh,30.7436009,76.784494,India,4.3
McCArthy’s Irish Pub,25.5767991,-103.408725,Mexico,4.5
Royal Oak,51.44509129999999,0.213543,United Kingdom,4.2
58 Bar & Grill,43.3090293,-73.6472158,USA,4.6
Irish bar Obrien's factory,10.7781674,106.703466,Vietnam,4.3
The Cott Inn,50.4423305,-3.7085304,United Kingdom,4.7
Sotola Bar & Grill,36.9724656,-121.9526923,USA,4.3
Café Mojo,15.4980315,73.82499609999999,India,4.1
Doc Sullivan's,42.850254,-78.81476099999999,USA,4.2
Bravas Bar de Tapas,38.6129116,-122.8698492,USA,4.5
Domino's Pizza,37.063763,36.23689,Turkey,4
Syd Harkin's Pub,52.65128559999999,-7.25163,Ireland,4.4
Owl's Nest,41.0181671,-92.41229109999999,USA,4.4
BJ’s Airport Bar and Grill,44.3064234,-90.80868369999999,USA,4.6
Boon Docks Cocktails,33.80079260000001,-118.0715685,USA,4.1
The Salzburg Whiskey Museum,47.8021027,13.0445596,Austria,4.7
Sherlock Holmes Pub,52.0930672,4.3077301,Netherlands,4.4
Green Demon Beach Club,21.261816,-86.750033,Mexico,4.5
Qrendi Bar,35.8342095,14.4575827,Malta,4.7
AJ's Bar and Restaurant,39.233957,-84.508594,USA,4.1
"Brewer's Pizza, Inc.",30.188717,-81.74046899999999,USA,4.5
Lipopette Bar,45.435553,4.3885569,France,4.6
Pineapple Willy's Restaurant,30.1752009,-85.8051388,USA,4.4
Gomez's Mexican Restaurant,37.6504612,-118.9855564,USA,3.7
Daly's Liquors Bar & Package,28.9548399,-81.2992259,USA,4.5
Trinity Place,40.7089886,-74.0112773,USA,4.4
